state_spaces:  {'first_0': Box(0.0, 1.0, (128,), float32), 'second_0': Box(0.0, 1.0, (128,), float32)} ,  action_spaces:  {'first_0': Discrete(18), 'second_0': Discrete(18)}
['first_0', 'second_0']
exploiter avg. score: -1.95, avg. epi length: 1784
# of episode :600
exploiter avg. score: -2.8, avg. epi length: 1784
# of episode :620
exploiter avg. score: -5.6, avg. epi length: 1784
# of episode :640
exploiter avg. score: -2.95, avg. epi length: 1784
# of episode :660
exploiter avg. score: -4.65, avg. epi length: 1784
# of episode :680
exploiter avg. score: -2.0, avg. epi length: 1784
# of episode :700
exploiter avg. score: -5.9, avg. epi length: 1784
# of episode :720
exploiter avg. score: -3.45, avg. epi length: 1784
# of episode :740
exploiter avg. score: -8.0, avg. epi length: 1784
# of episode :760
exploiter avg. score: -7.5, avg. epi length: 1784
# of episode :780
exploiter avg. score: -10.55, avg. epi length: 1784
# of episode :800
exploiter avg. score: -2.35, avg. epi length: 1784
# of episode :820
exploiter avg. score: -4.75, avg. epi length: 1784
# of episode :840
exploiter avg. score: -4.8, avg. epi length: 1784
# of episode :860
exploiter avg. score: -3.4, avg. epi length: 1784
# of episode :880
exploiter avg. score: -2.1, avg. epi length: 1784
# of episode :900
exploiter avg. score: -2.15, avg. epi length: 1784
# of episode :920
exploiter avg. score: 0.35, avg. epi length: 1784
# of episode :940
exploiter avg. score: -0.6, avg. epi length: 1784
# of episode :960
exploiter avg. score: -1.55, avg. epi length: 1784
# of episode :980
exploiter avg. score: -4.3, avg. epi length: 1784
Final score: -4.3, episode length: 1784
load model:  1260 1260mappo_single_1
model/boxing_v1/selfplay/1260mappo_single_1
# of episode :0
exploiter avg. score: -0.35, avg. epi length: 1784
# of episode :20
exploiter avg. score: -5.65, avg. epi length: 1784
# of episode :40
exploiter avg. score: -5.75, avg. epi length: 1784
# of episode :60
exploiter avg. score: -3.15, avg. epi length: 1784
# of episode :80
exploiter avg. score: -6.05, avg. epi length: 1784
# of episode :100
exploiter avg. score: -3.2, avg. epi length: 1784
# of episode :120
exploiter avg. score: -2.6, avg. epi length: 1784
# of episode :140
exploiter avg. score: -1.6, avg. epi length: 1784
# of episode :160
exploiter avg. score: -2.65, avg. epi length: 1784
# of episode :180
exploiter avg. score: -2.45, avg. epi length: 1784
# of episode :200
exploiter avg. score: -6.1, avg. epi length: 1784
# of episode :220
exploiter avg. score: -4.65, avg. epi length: 1784
# of episode :240
exploiter avg. score: -6.75, avg. epi length: 1784
# of episode :260
exploiter avg. score: -2.9, avg. epi length: 1784
# of episode :280
exploiter avg. score: -4.0, avg. epi length: 1784
# of episode :300
exploiter avg. score: -3.0, avg. epi length: 1784
# of episode :320
exploiter avg. score: -2.5, avg. epi length: 1784
# of episode :340
exploiter avg. score: -2.6, avg. epi length: 1784
# of episode :360
exploiter avg. score: -4.2, avg. epi length: 1784
# of episode :380
exploiter avg. score: -1.9, avg. epi length: 1784
# of episode :400
exploiter avg. score: -0.55, avg. epi length: 1784
# of episode :420
exploiter avg. score: -1.5, avg. epi length: 1784
# of episode :440
exploiter avg. score: -1.75, avg. epi length: 1784
# of episode :460
exploiter avg. score: -1.05, avg. epi length: 1784
# of episode :480
exploiter avg. score: -1.8, avg. epi length: 1784
# of episode :500
exploiter avg. score: -2.65, avg. epi length: 1784
# of episode :520
exploiter avg. score: -2.0, avg. epi length: 1784
# of episode :540
exploiter avg. score: -3.1, avg. epi length: 1784
# of episode :560
exploiter avg. score: -3.1, avg. epi length: 1784
# of episode :580
exploiter avg. score: -8.75, avg. epi length: 1784
# of episode :600
exploiter avg. score: -2.0, avg. epi length: 1784
# of episode :620
exploiter avg. score: -2.95, avg. epi length: 1784
# of episode :640
exploiter avg. score: -2.05, avg. epi length: 1784
# of episode :660
exploiter avg. score: -3.1, avg. epi length: 1784
# of episode :680
exploiter avg. score: -2.9, avg. epi length: 1784
# of episode :700
exploiter avg. score: -2.9, avg. epi length: 1784
# of episode :720
exploiter avg. score: -2.4, avg. epi length: 1784
# of episode :740
exploiter avg. score: -2.55, avg. epi length: 1784
# of episode :760
exploiter avg. score: -4.25, avg. epi length: 1784
# of episode :780
exploiter avg. score: -4.2, avg. epi length: 1784
# of episode :800
exploiter avg. score: -2.3, avg. epi length: 1784
# of episode :820
exploiter avg. score: -4.35, avg. epi length: 1784
# of episode :840
exploiter avg. score: -3.45, avg. epi length: 1784
# of episode :860
exploiter avg. score: -3.55, avg. epi length: 1784
# of episode :880
exploiter avg. score: -2.4, avg. epi length: 1784
# of episode :900
exploiter avg. score: -2.15, avg. epi length: 1784
# of episode :920
exploiter avg. score: -2.7, avg. epi length: 1784
# of episode :940
exploiter avg. score: -1.75, avg. epi length: 1784
# of episode :960
exploiter avg. score: -2.2, avg. epi length: 1784
# of episode :980
exploiter avg. score: -3.1, avg. epi length: 1784
Final score: -3.1, episode length: 1784
load model:  1280 1280mappo_single_1
model/boxing_v1/selfplay/1280mappo_single_1
# of episode :0
exploiter avg. score: -1.15, avg. epi length: 1784
# of episode :20
exploiter avg. score: -8.9, avg. epi length: 1784
# of episode :40
exploiter avg. score: -11.85, avg. epi length: 1784
# of episode :60
exploiter avg. score: -3.05, avg. epi length: 1784
# of episode :80
exploiter avg. score: -6.85, avg. epi length: 1784
# of episode :100
exploiter avg. score: -10.35, avg. epi length: 1784
# of episode :120
exploiter avg. score: -8.1, avg. epi length: 1784
# of episode :140
exploiter avg. score: -10.2, avg. epi length: 1784
# of episode :160
exploiter avg. score: -9.55, avg. epi length: 1784
# of episode :180
exploiter avg. score: -6.95, avg. epi length: 1784
# of episode :200
exploiter avg. score: -1.25, avg. epi length: 1784
# of episode :220
exploiter avg. score: -4.55, avg. epi length: 1784
# of episode :240
exploiter avg. score: -17.3, avg. epi length: 1784
# of episode :260
exploiter avg. score: -14.95, avg. epi length: 1784
# of episode :280
exploiter avg. score: -15.55, avg. epi length: 1784
# of episode :300
exploiter avg. score: -21.15, avg. epi length: 1784
# of episode :320
exploiter avg. score: -19.25, avg. epi length: 1784
# of episode :340
exploiter avg. score: -12.05, avg. epi length: 1784
# of episode :360
exploiter avg. score: -14.9, avg. epi length: 1784
# of episode :380
exploiter avg. score: -7.05, avg. epi length: 1784
# of episode :400
exploiter avg. score: -9.9, avg. epi length: 1784
# of episode :420
exploiter avg. score: -6.85, avg. epi length: 1784
# of episode :440
exploiter avg. score: -11.1, avg. epi length: 1784
# of episode :460
exploiter avg. score: -14.95, avg. epi length: 1784
# of episode :480
exploiter avg. score: -6.2, avg. epi length: 1784
# of episode :500
exploiter avg. score: -8.0, avg. epi length: 1784
# of episode :520
exploiter avg. score: -9.2, avg. epi length: 1784
# of episode :540
exploiter avg. score: -6.15, avg. epi length: 1784
# of episode :560
exploiter avg. score: -2.9, avg. epi length: 1784
# of episode :580
exploiter avg. score: -13.6, avg. epi length: 1784
# of episode :600
exploiter avg. score: -11.3, avg. epi length: 1784
# of episode :620
exploiter avg. score: -7.5, avg. epi length: 1784
# of episode :640
exploiter avg. score: -9.5, avg. epi length: 1784
# of episode :660
exploiter avg. score: -1.15, avg. epi length: 1784
# of episode :680
exploiter avg. score: -4.4, avg. epi length: 1784
# of episode :700
exploiter avg. score: -7.9, avg. epi length: 1784
# of episode :720
exploiter avg. score: -7.75, avg. epi length: 1784
# of episode :740
exploiter avg. score: -14.15, avg. epi length: 1784
# of episode :760
exploiter avg. score: -18.9, avg. epi length: 1784
# of episode :780
exploiter avg. score: -8.6, avg. epi length: 1784
# of episode :800
exploiter avg. score: -1.4, avg. epi length: 1784
# of episode :820
exploiter avg. score: -2.65, avg. epi length: 1784
# of episode :840
exploiter avg. score: -7.35, avg. epi length: 1784
# of episode :860
exploiter avg. score: -4.45, avg. epi length: 1784
# of episode :880
exploiter avg. score: -13.3, avg. epi length: 1784
# of episode :900
exploiter avg. score: -13.35, avg. epi length: 1784
# of episode :920
exploiter avg. score: -12.65, avg. epi length: 1784
# of episode :940
exploiter avg. score: -13.95, avg. epi length: 1784
# of episode :960
exploiter avg. score: -15.8, avg. epi length: 1784
# of episode :980
exploiter avg. score: -17.55, avg. epi length: 1780
Final score: -17.55, episode length: 1780
load model:  1300 1300mappo_single_1
model/boxing_v1/selfplay/1300mappo_single_1
# of episode :0
exploiter avg. score: -0.05, avg. epi length: 1784
# of episode :20
exploiter avg. score: -15.25, avg. epi length: 1784
# of episode :40
exploiter avg. score: -17.95, avg. epi length: 1784
# of episode :60
exploiter avg. score: -14.55, avg. epi length: 1784
# of episode :80
exploiter avg. score: -8.9, avg. epi length: 1784
# of episode :100
exploiter avg. score: -15.1, avg. epi length: 1784
# of episode :120
exploiter avg. score: -15.4, avg. epi length: 1784
# of episode :140
exploiter avg. score: -19.55, avg. epi length: 1784
# of episode :160
exploiter avg. score: -19.25, avg. epi length: 1784
# of episode :180
exploiter avg. score: -22.25, avg. epi length: 1784
# of episode :200
exploiter avg. score: -22.7, avg. epi length: 1784
# of episode :220
exploiter avg. score: -18.3, avg. epi length: 1784
# of episode :240
exploiter avg. score: -9.3, avg. epi length: 1784
# of episode :260
exploiter avg. score: -14.9, avg. epi length: 1784
# of episode :280
exploiter avg. score: -24.05, avg. epi length: 1783
# of episode :300
exploiter avg. score: -3.8, avg. epi length: 1784
# of episode :320
exploiter avg. score: -8.4, avg. epi length: 1784
# of episode :340
exploiter avg. score: -5.85, avg. epi length: 1784
# of episode :360
exploiter avg. score: -4.75, avg. epi length: 1784
# of episode :380
exploiter avg. score: -5.95, avg. epi length: 1784
# of episode :400
exploiter avg. score: -7.3, avg. epi length: 1784
# of episode :420
exploiter avg. score: -9.6, avg. epi length: 1784
# of episode :440
exploiter avg. score: -5.35, avg. epi length: 1784
# of episode :460
exploiter avg. score: -10.55, avg. epi length: 1784
# of episode :480
exploiter avg. score: -7.0, avg. epi length: 1784
# of episode :500
exploiter avg. score: -6.4, avg. epi length: 1784
# of episode :520
exploiter avg. score: -3.9, avg. epi length: 1784
# of episode :540
exploiter avg. score: -7.15, avg. epi length: 1784
# of episode :560
exploiter avg. score: -13.7, avg. epi length: 1781
# of episode :580
exploiter avg. score: -14.7, avg. epi length: 1784
# of episode :600
exploiter avg. score: -11.35, avg. epi length: 1784
# of episode :620
exploiter avg. score: -7.85, avg. epi length: 1784
# of episode :640
exploiter avg. score: -2.85, avg. epi length: 1784
# of episode :660
exploiter avg. score: -1.15, avg. epi length: 1784
# of episode :680
exploiter avg. score: -3.8, avg. epi length: 1784
# of episode :700
exploiter avg. score: -7.0, avg. epi length: 1784
# of episode :720
exploiter avg. score: -5.55, avg. epi length: 1784
# of episode :740
exploiter avg. score: -5.2, avg. epi length: 1784
# of episode :760
exploiter avg. score: -5.25, avg. epi length: 1784
# of episode :780
exploiter avg. score: -6.0, avg. epi length: 1784
# of episode :800
exploiter avg. score: -18.05, avg. epi length: 1784
# of episode :820
exploiter avg. score: -10.9, avg. epi length: 1784
# of episode :840
exploiter avg. score: -3.55, avg. epi length: 1784
# of episode :860
exploiter avg. score: -3.1, avg. epi length: 1784
# of episode :880
exploiter avg. score: -5.15, avg. epi length: 1784
# of episode :900
exploiter avg. score: -7.15, avg. epi length: 1784
# of episode :920
exploiter avg. score: -15.95, avg. epi length: 1784
# of episode :940
exploiter avg. score: -7.75, avg. epi length: 1784
# of episode :960
exploiter avg. score: -11.95, avg. epi length: 1784
# of episode :980
exploiter avg. score: -11.8, avg. epi length: 1784
Final score: -11.8, episode length: 1784
load model:  1320 1320mappo_single_1
model/boxing_v1/selfplay/1320mappo_single_1
# of episode :0
exploiter avg. score: -0.7, avg. epi length: 1784
# of episode :20
exploiter avg. score: -11.75, avg. epi length: 1784
# of episode :40
exploiter avg. score: -21.25, avg. epi length: 1784
# of episode :60
exploiter avg. score: -21.65, avg. epi length: 1784
# of episode :80
exploiter avg. score: -13.65, avg. epi length: 1784
# of episode :100
exploiter avg. score: -15.35, avg. epi length: 1784
# of episode :120
exploiter avg. score: -15.25, avg. epi length: 1784
# of episode :140
exploiter avg. score: -16.7, avg. epi length: 1784
# of episode :160
exploiter avg. score: -4.65, avg. epi length: 1784
# of episode :180
exploiter avg. score: -3.9, avg. epi length: 1784
# of episode :200
exploiter avg. score: -14.05, avg. epi length: 1777
# of episode :220
exploiter avg. score: -18.5, avg. epi length: 1784
# of episode :240
exploiter avg. score: -21.9, avg. epi length: 1784
# of episode :260
exploiter avg. score: -10.3, avg. epi length: 1784
# of episode :280
exploiter avg. score: -8.9, avg. epi length: 1784
# of episode :300
exploiter avg. score: -5.75, avg. epi length: 1784
# of episode :320
exploiter avg. score: -16.8, avg. epi length: 1784
# of episode :340
exploiter avg. score: -22.05, avg. epi length: 1784
# of episode :360
exploiter avg. score: -23.95, avg. epi length: 1777
# of episode :380
exploiter avg. score: -17.95, avg. epi length: 1784
# of episode :400
exploiter avg. score: -14.35, avg. epi length: 1784
# of episode :420
exploiter avg. score: -25.35, avg. epi length: 1784
# of episode :440
exploiter avg. score: -19.4, avg. epi length: 1784
# of episode :460
exploiter avg. score: -11.75, avg. epi length: 1784
# of episode :480
exploiter avg. score: -10.9, avg. epi length: 1784
# of episode :500
exploiter avg. score: -4.25, avg. epi length: 1784
# of episode :520
exploiter avg. score: -9.35, avg. epi length: 1784
# of episode :540
exploiter avg. score: -4.8, avg. epi length: 1784
# of episode :560
exploiter avg. score: -7.4, avg. epi length: 1784
# of episode :580
exploiter avg. score: -7.1, avg. epi length: 1784
# of episode :600
exploiter avg. score: -4.5, avg. epi length: 1784
# of episode :620
exploiter avg. score: -7.2, avg. epi length: 1784
# of episode :640
exploiter avg. score: -7.15, avg. epi length: 1784
# of episode :660
exploiter avg. score: -10.6, avg. epi length: 1784
# of episode :680
exploiter avg. score: -12.1, avg. epi length: 1784
# of episode :700
exploiter avg. score: -9.75, avg. epi length: 1784
# of episode :720
exploiter avg. score: -10.9, avg. epi length: 1784
# of episode :740
exploiter avg. score: -17.05, avg. epi length: 1784
# of episode :760
exploiter avg. score: -8.85, avg. epi length: 1784
# of episode :780
exploiter avg. score: -13.8, avg. epi length: 1784
# of episode :800
exploiter avg. score: -18.4, avg. epi length: 1784
# of episode :820
exploiter avg. score: -9.9, avg. epi length: 1784
# of episode :840
exploiter avg. score: -4.4, avg. epi length: 1784
# of episode :860
exploiter avg. score: -13.35, avg. epi length: 1784
# of episode :880
exploiter avg. score: -20.4, avg. epi length: 1784
# of episode :900
exploiter avg. score: -7.4, avg. epi length: 1784
# of episode :920
exploiter avg. score: -6.95, avg. epi length: 1784
# of episode :940
exploiter avg. score: -14.55, avg. epi length: 1784
# of episode :960
exploiter avg. score: -10.55, avg. epi length: 1784
# of episode :980
exploiter avg. score: -13.25, avg. epi length: 1784
Final score: -13.25, episode length: 1784
load model:  1340 1340mappo_single_1
model/boxing_v1/selfplay/1340mappo_single_1
# of episode :0
exploiter avg. score: -0.45, avg. epi length: 1784
# of episode :20
exploiter avg. score: -18.0, avg. epi length: 1781
# of episode :40
exploiter avg. score: -6.05, avg. epi length: 1784
# of episode :60
exploiter avg. score: -2.8, avg. epi length: 1784
# of episode :80
exploiter avg. score: -7.65, avg. epi length: 1784
# of episode :100
exploiter avg. score: -12.3, avg. epi length: 1784
# of episode :120
exploiter avg. score: -15.25, avg. epi length: 1784
# of episode :140
exploiter avg. score: -6.1, avg. epi length: 1784
# of episode :160
exploiter avg. score: -5.9, avg. epi length: 1784
# of episode :180
exploiter avg. score: -3.65, avg. epi length: 1784
# of episode :200
exploiter avg. score: -3.65, avg. epi length: 1784
# of episode :220
exploiter avg. score: -2.75, avg. epi length: 1784
# of episode :240
exploiter avg. score: -0.4, avg. epi length: 1784
# of episode :260
exploiter avg. score: -5.5, avg. epi length: 1784
# of episode :280
exploiter avg. score: -11.35, avg. epi length: 1784
# of episode :300
exploiter avg. score: -17.35, avg. epi length: 1784
# of episode :320
exploiter avg. score: -11.0, avg. epi length: 1784
# of episode :340
exploiter avg. score: -14.85, avg. epi length: 1784
# of episode :360
exploiter avg. score: -11.8, avg. epi length: 1784
# of episode :380
exploiter avg. score: -8.85, avg. epi length: 1784
# of episode :400
exploiter avg. score: -12.0, avg. epi length: 1784
# of episode :420
exploiter avg. score: -19.0, avg. epi length: 1784
# of episode :440
exploiter avg. score: -16.1, avg. epi length: 1784
# of episode :460
exploiter avg. score: -8.8, avg. epi length: 1784
# of episode :480
exploiter avg. score: -10.9, avg. epi length: 1784
# of episode :500
exploiter avg. score: -8.75, avg. epi length: 1784
# of episode :520
exploiter avg. score: -15.0, avg. epi length: 1775
# of episode :540
exploiter avg. score: -12.5, avg. epi length: 1784
# of episode :560
exploiter avg. score: -23.15, avg. epi length: 1784
# of episode :580
exploiter avg. score: -17.95, avg. epi length: 1784
# of episode :600
exploiter avg. score: -29.1, avg. epi length: 1784
# of episode :620
exploiter avg. score: -14.6, avg. epi length: 1784
# of episode :640
exploiter avg. score: -25.7, avg. epi length: 1784
# of episode :660
exploiter avg. score: -11.7, avg. epi length: 1784
# of episode :680
exploiter avg. score: -15.7, avg. epi length: 1784
# of episode :700
exploiter avg. score: -12.65, avg. epi length: 1784
# of episode :720
exploiter avg. score: -15.4, avg. epi length: 1784
# of episode :740
exploiter avg. score: -11.4, avg. epi length: 1784
# of episode :760
exploiter avg. score: -20.0, avg. epi length: 1784
# of episode :780
exploiter avg. score: -25.55, avg. epi length: 1784
# of episode :800
exploiter avg. score: -30.65, avg. epi length: 1784
# of episode :820
exploiter avg. score: -12.6, avg. epi length: 1784
# of episode :840
exploiter avg. score: -19.0, avg. epi length: 1778
# of episode :860
exploiter avg. score: -19.9, avg. epi length: 1784
# of episode :880
exploiter avg. score: -19.75, avg. epi length: 1782
# of episode :900
exploiter avg. score: -15.5, avg. epi length: 1784
# of episode :920
exploiter avg. score: -14.8, avg. epi length: 1784
# of episode :940
exploiter avg. score: -16.9, avg. epi length: 1784
# of episode :960
exploiter avg. score: -17.5, avg. epi length: 1784
# of episode :980
exploiter avg. score: -19.45, avg. epi length: 1784
Final score: -19.45, episode length: 1784
load model:  1360 1360mappo_single_1
model/boxing_v1/selfplay/1360mappo_single_1
# of episode :0
exploiter avg. score: -2.0, avg. epi length: 1784
# of episode :20
exploiter avg. score: -28.55, avg. epi length: 1769
# of episode :40
exploiter avg. score: -29.55, avg. epi length: 1774
# of episode :60
exploiter avg. score: -20.4, avg. epi length: 1778
# of episode :80
exploiter avg. score: -18.75, avg. epi length: 1777
# of episode :100
exploiter avg. score: -12.6, avg. epi length: 1784
# of episode :120
exploiter avg. score: -13.75, avg. epi length: 1784
# of episode :140
exploiter avg. score: -17.5, avg. epi length: 1772
# of episode :160
exploiter avg. score: -14.55, avg. epi length: 1784
# of episode :180
exploiter avg. score: -12.75, avg. epi length: 1784
# of episode :200
exploiter avg. score: -14.55, avg. epi length: 1784
# of episode :220
exploiter avg. score: -7.7, avg. epi length: 1784
# of episode :240
exploiter avg. score: -9.95, avg. epi length: 1784
# of episode :260
exploiter avg. score: -11.25, avg. epi length: 1784
# of episode :280
exploiter avg. score: -17.3, avg. epi length: 1784
# of episode :300
exploiter avg. score: -12.7, avg. epi length: 1784
# of episode :320
exploiter avg. score: -10.45, avg. epi length: 1784
# of episode :340
exploiter avg. score: -14.15, avg. epi length: 1784
# of episode :360
exploiter avg. score: -9.7, avg. epi length: 1784
# of episode :380
exploiter avg. score: -2.05, avg. epi length: 1784
# of episode :400
exploiter avg. score: -8.7, avg. epi length: 1784
# of episode :420
exploiter avg. score: -11.85, avg. epi length: 1784
# of episode :440
exploiter avg. score: -7.25, avg. epi length: 1784
# of episode :460
exploiter avg. score: -7.45, avg. epi length: 1784
# of episode :480
exploiter avg. score: -4.4, avg. epi length: 1784
# of episode :500
exploiter avg. score: -5.7, avg. epi length: 1784
# of episode :520
exploiter avg. score: -11.55, avg. epi length: 1784
# of episode :540
exploiter avg. score: -7.05, avg. epi length: 1784
# of episode :560
exploiter avg. score: -10.5, avg. epi length: 1784
# of episode :580
exploiter avg. score: -10.1, avg. epi length: 1784
# of episode :600
exploiter avg. score: -12.0, avg. epi length: 1784
# of episode :620
exploiter avg. score: -7.9, avg. epi length: 1784
# of episode :640
exploiter avg. score: -12.1, avg. epi length: 1784
# of episode :660
exploiter avg. score: -6.3, avg. epi length: 1784
# of episode :680
exploiter avg. score: -6.4, avg. epi length: 1784
# of episode :700
exploiter avg. score: -10.1, avg. epi length: 1784
# of episode :720
exploiter avg. score: -7.35, avg. epi length: 1784
# of episode :740
exploiter avg. score: -3.95, avg. epi length: 1784
# of episode :760
exploiter avg. score: -6.65, avg. epi length: 1784
# of episode :780
exploiter avg. score: -4.4, avg. epi length: 1784
# of episode :800
exploiter avg. score: -6.25, avg. epi length: 1784
# of episode :820
exploiter avg. score: -8.2, avg. epi length: 1784
# of episode :840
exploiter avg. score: -6.0, avg. epi length: 1784
# of episode :860
exploiter avg. score: -11.35, avg. epi length: 1784
# of episode :880
exploiter avg. score: -9.2, avg. epi length: 1784
# of episode :900
exploiter avg. score: -7.25, avg. epi length: 1784
# of episode :920
exploiter avg. score: -7.8, avg. epi length: 1784
# of episode :940
exploiter avg. score: -15.25, avg. epi length: 1784
# of episode :960
exploiter avg. score: -13.1, avg. epi length: 1784
# of episode :980
exploiter avg. score: -10.25, avg. epi length: 1784
Final score: -10.25, episode length: 1784
load model:  1380 1380mappo_single_1
model/boxing_v1/selfplay/1380mappo_single_1
# of episode :0
exploiter avg. score: -1.65, avg. epi length: 1784
# of episode :20
exploiter avg. score: -16.3, avg. epi length: 1784
# of episode :40
exploiter avg. score: -15.85, avg. epi length: 1784
# of episode :60
exploiter avg. score: -30.05, avg. epi length: 1784
# of episode :80
exploiter avg. score: -10.7, avg. epi length: 1784
# of episode :100
exploiter avg. score: -17.3, avg. epi length: 1784
# of episode :120
exploiter avg. score: -10.65, avg. epi length: 1784
# of episode :140
exploiter avg. score: -12.35, avg. epi length: 1784
# of episode :160
exploiter avg. score: -8.1, avg. epi length: 1784
# of episode :180
exploiter avg. score: -17.35, avg. epi length: 1784
# of episode :200
exploiter avg. score: -18.45, avg. epi length: 1784
# of episode :220
exploiter avg. score: -16.8, avg. epi length: 1784
# of episode :240
exploiter avg. score: -19.7, avg. epi length: 1784
# of episode :260
exploiter avg. score: -21.45, avg. epi length: 1784
# of episode :280
exploiter avg. score: -14.65, avg. epi length: 1784
# of episode :300
exploiter avg. score: -16.35, avg. epi length: 1784
# of episode :320
exploiter avg. score: -19.6, avg. epi length: 1784
# of episode :340
exploiter avg. score: -24.85, avg. epi length: 1784
# of episode :360
exploiter avg. score: -15.15, avg. epi length: 1784
# of episode :380
exploiter avg. score: -11.95, avg. epi length: 1784
# of episode :400
exploiter avg. score: -15.6, avg. epi length: 1784
# of episode :420
exploiter avg. score: -13.95, avg. epi length: 1784
# of episode :440
exploiter avg. score: -11.75, avg. epi length: 1784
# of episode :460
exploiter avg. score: -11.15, avg. epi length: 1784
# of episode :480
exploiter avg. score: -20.3, avg. epi length: 1784
# of episode :500
exploiter avg. score: -15.9, avg. epi length: 1784
# of episode :520
exploiter avg. score: -5.15, avg. epi length: 1784
# of episode :540
exploiter avg. score: -5.55, avg. epi length: 1784
# of episode :560
exploiter avg. score: -6.85, avg. epi length: 1784
# of episode :580
exploiter avg. score: -12.7, avg. epi length: 1784
# of episode :600
exploiter avg. score: -13.45, avg. epi length: 1784
# of episode :620
exploiter avg. score: -13.6, avg. epi length: 1784
# of episode :640
exploiter avg. score: -10.3, avg. epi length: 1784
# of episode :660
exploiter avg. score: -14.55, avg. epi length: 1784
# of episode :680
exploiter avg. score: -13.5, avg. epi length: 1784
# of episode :700
exploiter avg. score: -20.15, avg. epi length: 1784
# of episode :720
exploiter avg. score: -18.65, avg. epi length: 1784
# of episode :740
exploiter avg. score: -20.85, avg. epi length: 1784
# of episode :760
exploiter avg. score: -13.2, avg. epi length: 1784
# of episode :780
exploiter avg. score: -12.35, avg. epi length: 1784
# of episode :800
exploiter avg. score: -16.4, avg. epi length: 1784
# of episode :820
exploiter avg. score: -18.35, avg. epi length: 1784
# of episode :840
exploiter avg. score: -18.2, avg. epi length: 1784
# of episode :860
exploiter avg. score: -13.0, avg. epi length: 1784
# of episode :880
exploiter avg. score: -9.5, avg. epi length: 1784
# of episode :900
exploiter avg. score: -14.1, avg. epi length: 1784
# of episode :920
exploiter avg. score: -11.15, avg. epi length: 1784
# of episode :940
exploiter avg. score: -15.55, avg. epi length: 1784
# of episode :960
exploiter avg. score: -17.65, avg. epi length: 1784
# of episode :980
exploiter avg. score: -14.75, avg. epi length: 1784
Final score: -14.75, episode length: 1784
load model:  1740 1740mappo_single_1
model/boxing_v1/selfplay/1740mappo_single_1
# of episode :0
exploiter avg. score: -0.15, avg. epi length: 1784
# of episode :20
exploiter avg. score: -1.95, avg. epi length: 1784
# of episode :40
exploiter avg. score: -1.0, avg. epi length: 1784
# of episode :60
exploiter avg. score: -0.45, avg. epi length: 1784
# of episode :80
exploiter avg. score: -3.05, avg. epi length: 1784
# of episode :100
exploiter avg. score: -1.2, avg. epi length: 1784
# of episode :120
exploiter avg. score: -7.35, avg. epi length: 1784
# of episode :140
exploiter avg. score: -4.05, avg. epi length: 1784
# of episode :160
exploiter avg. score: -3.6, avg. epi length: 1784
# of episode :180
exploiter avg. score: -2.9, avg. epi length: 1784
# of episode :200
exploiter avg. score: -3.8, avg. epi length: 1784
# of episode :220
exploiter avg. score: -0.85, avg. epi length: 1784
# of episode :240
exploiter avg. score: -7.8, avg. epi length: 1784
# of episode :260
exploiter avg. score: -3.2, avg. epi length: 1784
# of episode :280
exploiter avg. score: -1.75, avg. epi length: 1784
# of episode :300
exploiter avg. score: -0.2, avg. epi length: 1784
# of episode :320
exploiter avg. score: -2.65, avg. epi length: 1784
# of episode :340
exploiter avg. score: -2.25, avg. epi length: 1784
# of episode :360
exploiter avg. score: -1.6, avg. epi length: 1784
# of episode :380
exploiter avg. score: -2.2, avg. epi length: 1784
# of episode :400
exploiter avg. score: -3.3, avg. epi length: 1784
# of episode :420
exploiter avg. score: -2.25, avg. epi length: 1784
# of episode :440
exploiter avg. score: -3.6, avg. epi length: 1784
# of episode :460
exploiter avg. score: -0.7, avg. epi length: 1784
# of episode :480
exploiter avg. score: -0.4, avg. epi length: 1784
# of episode :500
exploiter avg. score: -0.15, avg. epi length: 1784
# of episode :520
exploiter avg. score: -2.05, avg. epi length: 1784
# of episode :540
exploiter avg. score: -2.0, avg. epi length: 1784
# of episode :560
exploiter avg. score: -1.15, avg. epi length: 1784
# of episode :580
exploiter avg. score: -2.05, avg. epi length: 1784
# of episode :600
exploiter avg. score: -1.25, avg. epi length: 1784
# of episode :620
exploiter avg. score: -1.4, avg. epi length: 1784
# of episode :640
exploiter avg. score: -3.05, avg. epi length: 1784
# of episode :660
exploiter avg. score: -2.55, avg. epi length: 1784
# of episode :680
exploiter avg. score: -1.0, avg. epi length: 1784
# of episode :700
exploiter avg. score: -2.35, avg. epi length: 1784
# of episode :720
exploiter avg. score: 0.15, avg. epi length: 1784
# of episode :740
exploiter avg. score: -1.35, avg. epi length: 1784
# of episode :760
exploiter avg. score: -0.2, avg. epi length: 1784
# of episode :780
exploiter avg. score: -1.75, avg. epi length: 1784
# of episode :800
exploiter avg. score: -0.1, avg. epi length: 1784
# of episode :820
exploiter avg. score: -2.15, avg. epi length: 1784
# of episode :840
exploiter avg. score: -2.9, avg. epi length: 1784
# of episode :860
exploiter avg. score: -2.05, avg. epi length: 1784
# of episode :880
exploiter avg. score: -0.75, avg. epi length: 1784
# of episode :900
exploiter avg. score: -0.25, avg. epi length: 1784
# of episode :920
exploiter avg. score: -0.1, avg. epi length: 1784
# of episode :940
exploiter avg. score: -0.25, avg. epi length: 1784
# of episode :960
